"id","index","type","score","date","speaker","party","function","role","paragraphs_count","house","highlight text"
"nl.proc.ob.d.h-tk-20122013-34-14.1.8.1","nl.proc","speech",0.008278136,"2012-12-12","Günal-Gezer","PvdA","Mevrouw","mp",8,"commons"," Brabantse gemeente Uden met vliegbasis Volkel, die onlosmakelijk <em>verbonden</em> is met de gemeenschap van Uden en Volkel. Ondanks sommige beperkingen die de aanwezigheid van de basis en de F16's met zich meebrengen, zijn wij vooral trots dat wij de basis in onze gemeente hebben. Ik ben ook een Brabants Kamerlid. In deze provincie is de krijgsmacht een"
"nl.proc.ob.d.h-tk-20062007-1117-1144.1.13.1","nl.proc","speech",0.008278136,"2006-10-24","Van der Staaij","SGP","De heer","mp",9,"commons"," schokeffect te bewerkstelligen dat dingen die zijn gebeurd echt niet geaccepteerd kunnen worden. Een enkele opmerking over het directe opstappen van de twee bewindslieden en de daaraan <em>verbonden</em> ministeriele verantwoordelijkheid. In de eerste plaats zou ik graag van het kabinet willen horen in hoeverre het de waarschuwing waardeert die minister"
"nl.proc.ob.d.h-tk-20082009-439-449.1.7.1","nl.proc","speech",0.008278136,"2008-09-30","Teeven","VVD","De heer","mp",9,"commons"," advocaten, gevraagd hoe zij tegen dit wetsvoorstel aankijken Mij viel op dat over de negentien arrondissementen het beeld van de kwaliteit van de deken van arrondissement tot arrondissement totaal verschillend is. Soms zijn dekens <em>verbonden</em> aan een groot kantoor en kunnen zij hun volledige tijd vrijmaken om het dekenaat uit te oefenen binnen de Orde"
"nl.proc.ob.d.h-tk-20112012-76-11.1.5.1","nl.proc","speech",0.008278136,"2012-04-12","De Lange","PvdA","De heer","mp",10,"commons"," energie en grondstoffen. Wij leven op een kleine planeet. Wat in het ene land gebeurt, kan gevolgen hebben aan de andere kant van de wereld. Rijke en arme landen raken steeds meer met elkaar <em>verbonden</em>. Veel problemen zijn niet langer binnen de grenzen van één land aan te pakken. Zo begon de huidige recessie met de Amerikaanse subprime hypotheken. Wij"
"nl.proc.ob.d.h-tk-20062007-2393-2414.1.7.1","nl.proc","speech",0.008278136,"2007-02-07","Smeets","PvdA","Mevrouw","mp",11,"commons"," inschrijfplichtigen. Met hoeveel gaat hun aantal dan stijgen? En welke kostentoename – want volgens de staatssecretaris is die er ook – is dan <em>verbonden</em> met de terugmeldplicht? Mijn fractie heeft in diverse overleggen al laten weten dat zij van mening is dat de ondernemers niet moeten worden geconfronteerd met extra kosten. Over de administratievelastendruk"
"nl.proc.ob.d.h-tk-20082009-1787-1830.1.11.32","nl.proc","speech",0.008278136,"2008-11-12","Van Dam","PvdA","De heer","mp",8,"commons"," cultuur ontstaan, gericht op eenheid en daadkracht, zoals wij die wel hebben gezien bij de aanpak van de kredietcrisis. Waarom lukt dat nooit als het om buitenlands beleid gaat? De VS is wel een grootmacht en wij delen veel. Onze geschiedenissen zijn <em>verbonden</em>, onze economieën zijn verweven en onze waarden zijn gedeeld. De erfenis van Nederlandse invloed"
"nl.proc.ob.d.h-tk-20122013-13-18.1.6.1","nl.proc","speech",0.008278136,"2012-10-23","Van der Staaij","SGP","De heer","mp",8,"commons"," daadwerkelijk het meest mee gediend? Dan kom ik inderdaad op een fundamenteel verschilpunt, dat bij eerdere debatten uitvoeriger is besproken. Ik vind het echter van belang om dit nu even kort neer te zetten. De SGP-fractie is ervan overtuigd dat het geen toeval is dat het krijgen van kinderen in de natuur <em>verbonden</em> is met het samenleven van man en"
"nl.proc.ob.d.h-tk-20122013-13-18.1.8.1","nl.proc","speech",0.008278136,"2012-10-23","Recourt","PvdA","De heer","mp",11,"commons"," de wet in werking treedt? Op dat moment heb je namelijk een overbodige adoptieprocedure. Worden de gemaakte kosten dan teruggegeven of zijn er dan geen kosten meer aan <em>verbonden</em>? Ik kom nu op de wet zelf. Mijn fractie heeft de wet langs twee meetlatten gelegd. Het eerste en belangrijkste criterium in dezen is de vraag wat in het belang van het"
"nl.proc.ob.d.h-tk-20112012-3-4.1.6.1","nl.proc","speech",0.008278136,"2011-09-22","Cohen","PvdA","De heer","mp",30,"commons",", participatie en duurzaamheid blijven achterwege. De gedoogcoalitie wordt in toenemende mate besmeurd door de grofheid van de PVV. Keer op keer moet de minister-president afstand nemen. Hij doet dat in steeds stelliger bewoordingen, maar hij heeft zich met de PVV <em>verbonden</em>. Hij zit in vak-K dankzij de heer Wilders. Als de PVV moslims het recht wil"
"nl.proc.ob.d.h-tk-20052006-5845-5874.1.10.1","nl.proc","speech",0.008278136,"2006-06-27","Van der Staaij","SGP","De heer","mp",16,"commons"," gedachte van artikel 3 tegemoet te komen. Zij heeft ervoor gekozen om het bij AMvB te regelen. Wij hadden die suggestie ook al op tafel gelegd, maar ik heb er toen gelijk bij gezegd dat ik de daaraan <em>verbonden</em> kwetsbaarheid ook zag. Het is de hoofdregel om het toepassingsbereik inclusief de aanwijzing van de doelgroep in de wet zelf op te nemen"
"nl.proc.ob.d.h-tk-20102011-92-27.1.5.1","nl.proc","speech",0.008278136,"2011-06-14","Van der Steur","VVD","De heer","mp",10,"commons"," richtlijn staat dat de executoriale titel <em>verbonden</em> wordt aan de mediation door marginale toetsing. Daar zit naar het oordeel van de VVD-fractie in ieder geval een technisch probleem, omdat een notaris naar de aard van zijn functie niet marginaal zal toetsen. Hij zal volledig moeten toetsen: wat hebben partijen beoogd overeen te komen? Hoe gaat de"
"nl.proc.ob.d.h-tk-20072008-6115-6150.1.4.9","nl.proc","speech",0.008278136,"2008-05-22","Marijnissen","SP","De heer","mp",9,"commons"," cijfers gesproken – dat gisteren is aangehaald door de minister van Financiën, zou ik, om de betrekkelijkheid van de betekenis van cijfers nog eens te onderstrepen het volgende willen zeggen. De waarde van de arbeid, verricht om varkens groot te brengen, wordt netjes meegenomen het bbp. Zo niet de inzet van ouders, <em>verbonden</em> aan het grootbrengen"
"nl.proc.ob.d.h-tk-20092010-55-4973.1.13.1","nl.proc","speech",0.008278136,"2010-02-16","Thieme","PvdD","Mevrouw","mp",8,"commons"," kennisgeving aangenomen zonder dat daaraan consequenties worden <em>verbonden</em>. De arrogantie van de macht die zich weigert te verantwoorden. De coalitiepartners gedragen zich als was in de handen van de minister-president. De fractie van de ChristenUnie wil dat er voortaan na elke militaire missie een parlementair onderzoek komt, te beginnen met Uruzgan"
"nl.proc.ob.d.h-tk-20092010-68-5906.1.6.1","nl.proc","speech",0.008278136,"2010-03-25","Kalma","PvdA","De heer","mp",11,"commons"," andere gekozen organen te komen, wordt bewust laag gehouden. Dat maakt Nederland tot een land van politieke minderheden en coalitiekabinetten. Aan die proportionaliteit zijn grote voordelen, maar ook enkele nadelen <em>verbonden</em>. Minder dan in een tweepartijenstelsel weten kiezers wat er met hun stem gebeurt. Er worden kabinetten gevormd die niet hun"
"nl.proc.ob.d.h-tk-20132014-34-21.1.11.23","nl.proc","speech",0.008278136,"2013-12-10","Lodders","VVD","Mevrouw","mp",11,"commons"," depositieruimte en ontwikkelingsruimte pas beschikbaar komt op het moment dat de maatregelen alsnog uitgevoerd of geborgd zijn\", zo hebben wij in de nota naar aanleiding van het verslag kunnen lezen. De VVD hoort graag van de staatssecretaris welke consequenties eraan worden <em>verbonden</em> als blijkt dat overheden hun afspraken niet nakomen. Het is niet de"
"nl.proc.ob.d.h-tk-20112012-42-8.1.8.1","nl.proc","speech",0.008278136,"2012-01-18","Grashoff","GroenLinks","De heer","mp",6,"commons"," naar de andere kant kunnen doorslaan. Ik zie dan nog af van de immateriële voordelen die aan de duurzame productiemethoden zijn <em>verbonden</em>. Wat ons betreft is het dus belangrijk dat die verdiepingsslag er komt, al hoeft dat niet het enige te zijn. Het zou ook goed zijn om nu eens heel systematisch alle mogelijke maatregelen op een rij te zetten die"
"nl.proc.ob.d.h-tk-20092010-96-7903.1.11.1","nl.proc","speech",0.008278136,"2010-09-07","Recourt","PvdA","De heer","mp",16,"commons"," binnen het Koninkrijk maximale autonomie te organiseren en de juiste wijze om problemen die onlosmakelijk zijn <em>verbonden</em> aan de kleinschaligheid van de landen te beperken. De vernieuwingen hebben ook als positief effect dat de verschillende eilanden, in navolging van Aruba, onder de dominantie van Curaçao uit komen. De uitkomst van het referendum op"
"nl.proc.ob.d.h-tk-20052006-5484-5521.1.14.43","nl.proc","speech",0.008278136,"2006-06-14","Visser","null","De heer","mp",7,"commons"," in het Pieter Baan Centrum komt, kun je niet bepalen of de persoon onbehandelbaar is. Verder wijs ik erop dat als wij het huidige criterium voor toerekeningsvatbaarheid zouden vervangen – daar hebben sommigen voor gepleit – je nog een veel grotere stap maakt. Wij kennen nu het schuldstrafrecht. Daarmee is onlosmakelijk <em>verbonden</em> de"
"nl.proc.ob.d.h-tk-20072008-6160-6225.1.6.5","nl.proc","speech",0.008278136,"2008-05-22","Halsema","GroenLinks","Mevrouw","mp",17,"commons"," kabinet heeft zichzelf opgezadeld met een hopeloos plan voor de AOW. Verder komt het kabinet niet. Wanneer komt er een progressief, sociaal en steekhoudend plan om mensen naar draagkracht te laten meebetalen aan de AOW? De AOW kan bijvoorbeeld worden <em>verbonden</em> aan een arbeidsduur van 40 jaar. De hypotheekrenteaftrek is de grootste financiële molensteen"
"nl.proc.ob.d.h-tk-20052006-5751-5768.1.5.9","nl.proc","speech",0.008278136,"2006-06-22","Bos","PvdA","De heer","mp",6,"commons"," de kloof tussen burgers en politiek te verkleinen, verworden tot iets wat die kloof bepaald niet slecht maar misschien juist vergroot. De politiek is op deze manier vooral met zichzelf bezig. Het kabinet rapporteert trouw, maar of het nu goed gaat of slecht, consequenties worden er eigenlijk niet aan <em>verbonden</em>. Risico's worden vermeden door geen"
"nl.proc.ob.d.h-tk-20082009-297-316.1.8.1","nl.proc","speech",0.008278136,"2008-09-24","Van der Vlies","SGP","De heer","mp",10,"commons"," zijn <em>verbonden</em> die enerzijds niet verwaarloosbaar zijn, maar anderzijds ook niet buitensporig hoog\". Ik citeer uit de stukken. Mijn fractie vindt dit nog wat vaag. Er kan een discussie over ontstaan die niet altijd plezierig hoeft te zijn. Wat betekent bijvoorbeeld \"verwaarloosbaar\" als zelfs kosten voor schrijfmateriaal worden vergoed? Zie hiervoor"
"nl.proc.ob.d.h-tk-20052006-5050-5070.1.7.5","nl.proc","speech",0.008278136,"2006-05-24","Noorman-den Uyl","PvdA","Mevrouw","mp",16,"commons"," en het dus de vraag is of dat niet-gebruik wel voldoende is meegenomen. Vervolgens heeft hij daaraan de conclusie <em>verbonden</em> dat het niet nodig is om voor die kleine verruiming extra geld beschikbaar te stellen. In het voorstel van de regering – de Raad van State heeft daar overigens kritiek op uitgeoefend – gaat het om een overeenkomst tussen"
"nl.proc.ob.d.h-tk-20052006-3306-3332.1.11.1","nl.proc","speech",0.008278136,"2006-02-15","Van der Vlies","SGP","De heer","mp",10,"commons"," zelfzorggeneesmiddelen helemaal vrij te geven. Wij kunnen ons dat helemaal voorstellen. Ook zelfzorggeneesmiddelen zijn immers middelen waar nog wel wat risico's aan <em>verbonden</em> kunnen zijn. Ook voor die middelen is het van belang dat op zijn minst deskundige advisering beschikbaar is. Of de gebruiker ook behoefte heeft aan dat advies is natuurlijk"
"nl.proc.ob.d.h-tk-20092010-1184-1223.1.11.1","nl.proc","speech",0.008278136,"2009-10-27","Van Gent","GroenLinks","Mevrouw","mp",8,"commons"," treden na goedkeuring van de minister van EZ. Het is voor de minister leuk dat zij zoveel macht krijgt, maar volgens mij zit zij daar helemaal niet op te wachten. De minister kan ook nog nadere regels stellen. Aan de verordening kunnen voorschriften en beperkingen worden <em>verbonden</em> ten aanzien van bedrijfstakken en productsoorten. Als er te weinig wordt"
"nl.proc.ob.d.h-tk-20112012-45-8.1.6.1","nl.proc","speech",0.008278136,"2012-01-25","Wiegman-van Meppelen Scheppink","ChristenUnie","Mevrouw","mp",7,"commons"," aandacht. Andersom geredeneerd, in de huidige tijd van personeelstekort en een toename van complexe zorg met de daaraan <em>verbonden</em> handelingsverlegenheid staan de kwaliteit en inhoud van de zorg onder druk. Een andere kijk van professionals op moeilijk verstaanbaar gedrag; dat is wat een echte verandering teweeg kan brengen. Kortom, is deze wet eigenlijk"
"nl.proc.ob.d.h-tk-20112012-70-11.1.6.1","nl.proc","speech",0.008278136,"2012-03-29","Ortega-Martijn","ChristenUnie","Mevrouw","mp",9,"commons"," gepleit wordt voor een uitzondering. Wij hebben een amendement voor elke afzonderlijke sector willen voorkomen en hebben daarom een amendement ingediend waarin niet specifiek een uitzondering wordt gemaakt voor een sector, maar voor vier verschillende categorieën. Voor mijn fractie gaat het hierbij om ambtenaren van wie het werk zodanig <em>verbonden</em> is"
"nl.proc.ob.d.h-tk-20092010-91-7521.1.11.1","nl.proc","speech",0.008278136,"2010-06-24","De Roon","PVV","De heer","mp",10,"commons"," door dwars te liggen over de terugbetaling. Nederland en het Verenigd Koninkrijk werden bepaald niet geholpen door de Europese Commissie die deze geldkwestie nog wel in een advies heeft genoemd, maar het daarbij heeft gelaten en er geen conclusies aan heeft <em>verbonden</em>. De Europese Commissie ziet Icesave namelijk als een zaak tussen drie landen. Wie"
"nl.proc.ob.d.h-tk-20092010-22-1820.1.14.19","nl.proc","speech",0.008278136,"2009-11-10","Agema","PVV","Mevrouw","mp",8,"commons"," van allerhande vastgoedprojecten. De minister doet dus niets om zijn partijgenoot aan te pakken. Hij laat zijn andere partijgenoot, die ook als commissaris <em>verbonden</em> was aan Philadelphia, met een slap wetje komen. Als de Partij voor de Vrijheid het voor het zeggen krijgt, is de zwaarste straf opsluiting in de gevangenis, niet in het verpleeghuis"
"nl.proc.ob.d.h-tk-20112012-101-5.1.11.1","nl.proc","speech",0.008278136,"2012-06-27","Ouwehand","PvdD","Mevrouw","mp",7,"commons"," moeten naar gedifferentieerde verantwoordelijkheden waarmee het lot of het noodlot van landen niet langer onlosmakelijk aan elkaar <em>verbonden</em> is, maar ruimte biedt voor eigen beleid en eigen afwegingen binnen een vruchtbare samenwerking. De regering kan en mag natuurlijk weinig zeggen in tijden van crisis. Dat hebben wij gisteren ook gehoord in het"
"nl.proc.ob.d.h-tk-20092010-20-1609.1.10.3","nl.proc","speech",0.008278136,"2009-11-04","Anker","ChristenUnie","De heer","mp",10,"commons"," echt asiel nodig hebben. Een goed beleid geeft ook geen valse hoop aan mensen die hier niet mogen blijven door deze mensen dan maar in procedures te laten wonen. Snelheid en duidelijkheid zijn zeker in dit dossier uiterst humane kwaliteiten. In deze kabinetsperiode is serieus gestart met het terugkeerbeleid. Ook dat is onlosmakelijk <em>verbonden</em> met"
"nl.proc.ob.d.h-tk-20122013-107-10.1.17.1","nl.proc","speech",0.008278136,"2013-09-05","Van der Staaij","SGP","De heer","mp",7,"commons"," daarmee <em>verbonden</em> is. Wij blijven aanlopen tegen het punt dat er geen enkel verschil in procedure bestaat tussen ingrijpend en minder ingrijpend. Ik begrijp de redenering van de staatssecretaris. Ik ben het er ook feitelijk mee eens dat mensen heel verschillend kunnen ervaren. Op een gegeven moment kreeg ik alleen wel het gevoel van: gaan we nu ook"
"nl.proc.ob.d.h-tk-20132014-20-11.1.10.1","nl.proc","speech",0.008278136,"2013-11-06","Dik-Faber","ChristenUnie","Mevrouw","mp",9,"commons"," juist een taak van de overheid om de ethische dimensie van het beleid expliciet te benoemen en te adresseren? Ik vraag de staatssecretaris om hierin een voortrekkersrol te spelen, bijvoorbeeld bij de discussie over de afschaffing van de dierrechten. Ik kom op het punt van voedselverspilling. Dat onderwerp is voor mij onlosmakelijk <em>verbonden</em> met het"
"nl.proc.ob.d.h-tk-20122013-39-10.1.12.6","nl.proc","speech",0.008278136,"2013-01-15","Verhoeven","D66","De heer","mp",11,"commons"," punt, namelijk export. Export is onlosmakelijk <em>verbonden</em> met innovatie. Volgens The Economist is onze economie het meest verweven met die van andere landen. Zo passeerde het record van 442 miljoen ton goederen in 2012 de Rotterdamse haven. Dat is positief. Wij vrezen echter versnippering doordat innovatie en handel over twee ministeries worden"
"nl.proc.ob.d.h-tk-20072008-5061-5066.1.8.1","nl.proc","speech",0.008278136,"2008-04-03","De Wit","SP","De heer","mp",10,"commons"," de mogelijkheid wordt geboden af te wijken van het verbod op financiële steunverlening. Dan kunnen de voorwaarden die hieraan <em>verbonden</em> zijn, relatief streng zijn, toch rijst primair de vraag waarom dit wenselijk is, terwijl het wel mogelijke risico's met zich brengt voor schuldeisers en minderheidsaandeelhouders. Het is ook mogelijk dat een"
"nl.proc.ob.d.h-tk-20072008-2629-2654.1.14.1","nl.proc","speech",0.008278136,"2007-12-11","Ortega-Martijn","ChristenUnie","Mevrouw","mp",11,"commons"," beleidsprogramma heeft mijn fractie al aangegeven een spanning te bespeuren in de doelstelling van het kabinet om zowel de arbeidsparticipatie als het aantal vrijwilligers te vergroten. De toch al fragiele balans tussen arbeid en zorg wordt zo verder onder druk gezet. Wij voorzien bovendien dat er budgettaire consequenties zijn <em>verbonden</em> aan de"
"nl.proc.ob.d.h-tk-20072008-733-745.1.7.1","nl.proc","speech",0.008278136,"2007-10-10","Blanksma-van den Heuvel","CDA","Mevrouw","mp",10,"commons"," mij zijn deze hoekstenen één op één <em>verbonden</em> met mijn politiek functioneren hier. Als lid van de Tweede Kamer, als volksvertegenwoordiger, wil ik transparantie bieden. In mijn functioneren en in mijn doen en laten wil ik integer zijn: dé basis voor respect voor je omgeving en de kiezer in het bijzonder. Ik wil vertrouwen verdienen van die omgeving"
"nl.proc.ob.d.h-tk-20082009-5232-5298.1.12.13","nl.proc","speech",0.008278136,"2009-03-19","Voordewind","ChristenUnie","De heer","mp",7,"commons"," ChristenUnie heeft ook enkele vragen hierover. De inkomsten uit de programmabladen kunnen niet meer deels worden ingezet voor verenigingsactiviteiten. Dat lijkt ons ongewenst. Daarnaast kunnen aan de bestedingen van de inkomsten die wel voor de verenigingsactiviteiten worden ingezet, voorwaarden worden <em>verbonden</em>. Dit alles leidt tot een inperking van de"
"nl.proc.ob.d.h-tk-20102011-61-4.1.3.1","nl.proc","speech",0.008278136,"2011-03-16","Brenninkmeijer","null","De heer","mp",13,"commons"," paspoort ten nauwste <em>verbonden</em> is met het zijn van Nederlands burger. Zonder herkenbaar burgerschap in het dagelijks leven vervalt onze samenleving tot consumentisme, consumentisme met een cynische ondertoon. Het marktmechanisme is, als het erop aankomt, niet de oplossing voor de bijzondere opdracht van de overheid. Daarom is al te veel vertrouwen in de"
"nl.proc.ob.d.h-tk-20112012-32-27.1.17.15","nl.proc","speech",0.008278136,"2011-12-06","El Fassed","GroenLinks","De heer","mp",12,"commons"," sprak hierover al met de heer Koopmans. De hamvraag is natuurlijk: hoe? Laten we landbouw helemaal over aan de vrije markt of blijven we de Europese boeren inkomenssteun geven? GroenLinks kiest voor een derde weg. Dat is een weg waarbij de bijdragen aan de landbouw worden <em>verbonden</em> aan voorwaarden zoals verduurzaming, natuur- en landschapbeheer en"
"nl.proc.ob.d.h-tk-20122013-62-4.1.5.1","nl.proc","speech",0.008278136,"2013-03-14","Paulus Jansen","SP","De heer","mp",7,"commons","Voorzitter. De standaardcontractvorm voor de huur van woonruimte is in Nederland het contract voor onbepaalde duur. Voor die contractvorm is niet zomaar gekozen. Het geluk van mensen is in hoge mate <em>verbonden</em> aan de buurt waarin zij wonen en de contacten die zij daar hebben. Met een contract voor bepaalde duur zou men periodiek het risico lopen"
"nl.proc.ob.d.h-tk-20052006-3451-3476.1.8.3","nl.proc","speech",0.008278136,"2006-02-22","Rouvoet","ChristenUnie","De heer","mp",10,"commons"," te concentreren. Ongetwijfeld zijn er aan beide opties voor- en nadelen <em>verbonden</em>. Zeker gelet op het standpunt van het CBP dat er veel voor te zeggen is om dit bij de NZa te concentreren, heeft mijn fractie de neiging om dat standpunt te volgen. Ik verneem ook graag de visie van de minister hierop. Ik zal niet uitvoerig stilstaan bij de"
"nl.proc.ob.d.h-tk-20132014-35-8.1.7.1","nl.proc","speech",0.008278136,"2013-12-11","Schouten","ChristenUnie","Mevrouw","mp",11,"commons"," €15.000 is. Studenten kunnen met de invoering van het leenstelsel probleemloos geld lenen. Wat wordt gedaan met de zorgen? Als die er al zijn, zijn ze voor morgen. Na het voltooien van de studie wordt immers een baan gevonden waar een mooi salaris aan <em>verbonden</em> zit en binnen een paar jaar is er van een schuld geen sprake meer. Ik vind dit echt te"
"nl.proc.ob.d.h-tk-20062007-2634-2731.1.10.3","nl.proc","speech",0.008278136,"2007-03-01","Halsema","GroenLinks","Mevrouw","mp",10,"commons"," bezit van een Nederlands paspoort, mag je vaststellen dat er te weinig is dat bindt en dat richting geeft. Alsof Vondel, Erasmus of Anne Frank minder <em>verbonden</em> zouden zijn geweest met de Nederlandse geschiedenis door het niet hebben van een Nederlands paspoort! Alsof aan de loyaliteit van prins Claus, zelf een verklaard wereldburger, Europeaan en"
"nl.proc.ob.d.h-tk-20082009-5769-5813.1.12.1","nl.proc","speech",0.008278136,"2009-04-07","Spekman","PvdA","De heer","mp",13,"commons"," de minister. Meerdere collega's hebben al gesproken over de huidige groep Wajong'ers. Ik sluit mij bij hun vragen aan. De mensen die nu al in de Wajong zitten, zouden op vrijwillige basis gebruik moeten kunnen maken van de bestaande re-integratiemiddelen en het daaraan <em>verbonden</em> werkaanbod. Kunnen zij op vrijwillige basis toetreden tot de"
"nl.proc.ob.d.h-tk-20052006-4836-4884.1.6.1","nl.proc","speech",0.008278136,"2006-05-16","Van Beek","VVD","De heer","mp",7,"commons"," basis daarvan tot een oordeel te komen? Welke zin heeft het om nu al met een voorlopige conclusie te komen terwijl het onderzoek nog loopt? Waarom die haast? Waaruit bestaat dat onderzoek? Is het alleen een onderzoek naar de achtergronden van mevrouw Hirsi Ali, of ook naar de juridische gevolgen die daaraan moeten worden <em>verbonden</em>? Is de conclusie dat"
"nl.proc.ob.d.h-tk-20082009-2446-2460.1.9.1","nl.proc","speech",0.008278136,"2008-11-25","Teeven","VVD","De heer","mp",13,"commons","? Het kort geding is inmiddels afgerond. Is er kans op nog meer vertraging van de implementatie van voorliggend voorstel? De VVD vraagt zich ook af of de minister nader inzicht kan geven in de consequenties die zijn <em>verbonden</em> aan de vaststelling van de onjuiste identiteit. Hoeveel onderzoeken en strafzaken zijn naar aanleiding van de 200 gevallen van"
"nl.proc.ob.d.h-tk-20052006-3982-4014.1.13.1","nl.proc","speech",0.008278136,"2006-03-23","Van der Vlies","SGP","De heer","mp",8,"commons"," verbeterd. Er moet nog een benchmark worden ontwikkeld, maar de minister zal aangeven hoe hij met het amendement wenst om te gaan, waarbij hij onder andere de relevante omgevingsfactoren zal betrekken. Ik wacht die brief af. Het is in ieder geval beter dan het oorspronkelijke wetsvoorstel. Wij hebben onze naam <em>verbonden</em> aan een andere optie, maar dat zal"
"nl.proc.ob.d.h-tk-20102011-4-25.1.11.7","nl.proc","speech",0.008278136,"2010-09-28","Irrgang","SP","De heer","mp",10,"commons"," de gang met sancties voor te hoge tekorten en zogeheten onevenwichtigheden. Om welke onevenwichtigheden gaat het allemaal? Welke consequenties worden eraan <em>verbonden</em> als deze onevenwichtigheden zich voordoen? Hoe groot wordt de Europese invloed op onze begroting? In samenwerking met andere progressieve fracties is de SP met een alternatief voorstel"
"nl.proc.ob.d.h-tk-20122013-28-9.1.7.1","nl.proc","speech",0.008278136,"2012-11-28","Van Veldhoven","D66","Mevrouw","mp",8,"commons"," internationale concurrentie vallen. Die vrijstelling is <em>verbonden</em> aan een bredere set convenantsafspraken. Daar heeft mijn fractie ook de nodige kritiek op, maar op dit moment betrekken wij die niet bij het voorstel. Ik ga nu in op de lastenverdeling. Ik begon dit deel van mijn betoog door stil te staan bij het uitgangspunt dat de basis vormt van dit"
"nl.proc.ob.d.h-tk-20112012-24-4.1.22.1","nl.proc","speech",0.008278136,"2011-11-16","Ortega-Martijn","ChristenUnie","Mevrouw","mp",11,"commons"," aantal belemmeringen, zoals de verplichte vergunning van de gemeente, waarbij tevens de hoogte van de huur kan worden bepaald en waarbij de maximale huurprijs wordt vastgesteld aan de hand van het woningwaarderingsstelsel. Andere belemmeringen zijn: de termijnen en de kosten die aan de vergunningverlening zijn <em>verbonden</em> en de terugval naar het"
"nl.proc.ob.d.h-tk-20122013-25-6.1.10.1","nl.proc","speech",0.008278136,"2012-11-21","Servaes","PvdA","De heer","mp",10,"commons"," anderen is het zelfs het mikpunt van alles wat niet deugt in deze wereld. Voor mij is het duidelijk dat de toekomst van ons land onlosmakelijk <em>verbonden</em> is met de toekomst van Europa, met alle positieve, maar ook de moeilijke aspecten die daarmee te maken hebben. Astronauten hebben na hun terugkeer op aarde vaak een beter besef van de mondiale problemen"
"nl.proc.ob.d.h-tk-20122013-25-6.1.13.1","nl.proc","speech",0.008278136,"2012-11-21","Omtzigt","CDA","De heer","mp",9,"commons"," op orde zijn. Het overgrote deel van het geld dat we als lid in de EU betalen, gaat via regionale fondsen, landbouwfondsen en innovatiefondsen weer terug naar de lidstaten. Voor de controle op en verantwoordelijkheid voor dit geld is het cruciaal om solidair te blijven. Solidariteit is <em>verbonden</em> met soliditeit en verantwoordelijkheid. De strijd"
"nl.proc.ob.d.h-tk-20082009-4134-4186.1.7.1","nl.proc","speech",0.008278136,"2009-02-03","Irrgang","SP","De heer","mp",8,"commons"," enorme kosten en risico's er voor de belastingbetaler aan dit soort reddingsoperaties zijn <em>verbonden</em>. Daarom vraag ik namens mijn fractie aan de minister van Financiën of hij wil ingrijpen op een manier die voor de belastingbetaler uiteindelijk het beste - of eigenlijk het minst slecht - kan uitpakken. Het Zweedse voorbeeld wijst uit dat snelle"
"nl.proc.ob.d.h-tk-20082009-4134-4186.1.10.1","nl.proc","speech",0.008278136,"2009-02-03","Koşer Kaya","D66","Mevrouw","mp",11,"commons"," Californië op is. Dat is de staat waar 40% van de hypotheken in de portefeuille van ING zich bevindt. Hoe realistisch is de raming? Hoe zeker is het dat Nederland winst zal maken? Kijk eens in uw glazen bol, minister, dan kunt u het ons vertellen. Aan de steun aan ING zijn enkele voorwaarden <em>verbonden</em>. ING houdt bijvoorbeeld PIN in de lucht. Dat is"
"nl.proc.ob.d.h-tk-20092010-43-4198.1.6.1","nl.proc","speech",0.008278136,"2010-01-19","Van Gent","GroenLinks","Mevrouw","mp",10,"commons"," <em>verbonden</em> zouden moeten zijn om extreme geluidsoverlast tegen te gaan, is een veeg teken. De minister zegt namelijk dat \"het bevoegd gezag\" dit maar moet bepalen, de provincie dus. Gaat de provincie dat ook doen? Kan de minister dat garanderen? Tot slot vraag ik de aandacht voor de mensen in de wijk Baggelhuizen in Assen. Die wijk ondervindt de meeste"
"nl.proc.ob.d.h-tk-20062007-2033-2068.1.6.5","nl.proc","speech",0.008278136,"2007-01-17","Bussemaker","PvdA","Mevrouw","mp",11,"commons"," de beroepseer, maar ook eerdere adviezen, bijvoorbeeld die van de commissie-Van Rijn. Dit moet dan worden <em>verbonden</em> met concrete beleidsvoorstellen en opdrachten. Wat de PvdA-fractie betreft is dit meteen een opdracht aan een nieuw kabinet. Wellicht moeten hierbij onorthodoxe maatregelen worden getroffen. Er is een Taskforce Jeugdwerkloosheid"
"nl.proc.ob.d.h-tk-20082009-2421-2446.1.7.19","nl.proc","speech",0.008278136,"2008-11-25","Van Hijum","CDA","De heer","mp",8,"commons"," moeder het verlof opnemen. Het gaat dan om maximaal een halfjaar betaald verlof, maar het opnemen daarvan is aan bepaalde strikte voorwaarden <em>verbonden</em>. Als wij daadwerkelijk willen bevorderen dat bijvoorbeeld ook vaders een dag in de week thuis gaan werken, zeker in de eerste periode, zou het goed zijn als wij die flexibilisering verder doorvoeren"
